event_id,asset_symbol,event_subtype,prefilter_passed,prefilter_blocks,prefilter_warnings,pre_event_abnormal_6h,price_in_5m,price_in_15m,price_in_1h,short_price_in_flag,price_in_flag,market_hours_block,title
cand_04249,BNB,stablecoin_supply_or_flow,true,pass,none,0.001560,0.000451,0.000778,-0.003439,pass,moderate,false,"没想到，现在市场交易热情已经比上轮熊市底部 (2022 年 12 月份) 都要低的多了。这还是在几大主流币价格其实都还远超当时价格的情况下。

◎BTC：上次周期底部 Binance 上 BTC/USDT 平均每天交易量在 $20 亿附近，"
cand_03926,SOL,listing_delisting,true,pass,none,-0.004840,-0.000711,0.000356,-0.004133,pass,none,false,KuCoin Alpha 新上線代幣 — BABYTROLL & SPCX
cand_03906,ADA,staking_or_governance,true,pass,none,-0.008708,-0.000402,-0.000805,-0.003610,pass,none,false,South Korea FSC Reportedly Reviews Hana Bank Dunamu Stake
cand_03475,ADA,upgrade_or_fork,true,pass,none,0.007150,-0.000401,0.001206,0.002819,pass,none,false,Cardano Price Analysis: ADA Bears Eye $0.20 Support
cand_03415,AAVE,stablecoin_supply_or_flow,true,pass,none,-0.004918,0.000113,0.001589,0.002271,pass,none,false,Elon Musk Loses $150 Billion AI Lawsuit Against OpenAI and Sam Altman - Decrypt
cand_03222,ADA,halving,true,pass,none,0.008451,0.001991,0.002390,0.001991,pass,none,false,Soluna Q1 Revenue Rises 58% as Data Center Hosting Surpasses Crypto Mining
cand_02811,HYPE,staking_or_governance,true,pass,none,0.007106,0.000902,-0.002614,-0.013138,pass,none,false,Hyperliquid price nears ATH as HYPE rallies 24% in 6 days
cand_02785,BNB,upgrade_or_fork,true,pass,none,-0.004275,-0.000342,-0.001601,-0.002113,pass,moderate,false,BNB Chain post-quantum test cuts BSC TPS by 40%
cand_02706,SOL,stablecoin_supply_or_flow,true,pass,none,-0.007404,0.001184,-0.002477,-0.001299,pass,moderate,false,"AI agents could outspend humans, Coinbase CEO says"
cand_02623,ADA,upgrade_or_fork,true,pass,none,-0.009733,-0.000401,0.000000,0.001205,pass,moderate,false,Pump.fun Drives Over a Third of Solana's Q1 Revenue Despite Memecoin Slowdown
cand_02616,BNB,upgrade_or_fork,true,pass,none,-0.002937,0.000531,0.000359,0.001140,pass,none,false,XRP Ledger Hard Fork In 8 Days? Upgrade Sparks Split Debate
cand_02570,ADA,price_market_structure,true,pass,none,-0.005047,-0.000401,-0.002001,0.000803,pass,none,false,Is Zcash 'Running Its Own Bull Market?' This 88% ZEC Price Rally Setup Shows
cand_02469,ADA,upgrade_or_fork,true,pass,none,-0.005125,0.002418,0.002015,-0.004802,pass,none,false,MetaMask Just Added Tokenized US Stocks - NOT for US Users
cand_02454,ADA,upgrade_or_fork,true,pass,none,-0.005119,-0.002012,-0.002012,-0.002414,pass,moderate,false,Mark Zuckerberg New META AI Predicts PI Coin Price by End of 2026 - 99Bitcoins
cand_02448,BNB,upgrade_or_fork,true,pass,none,0.001765,0.002741,0.001204,0.002332,pass,moderate,false,Market Expert Updates XRP Roadmap To $300 With New Data | Bitcoinist.com
cand_02340,ADA,upgrade_or_fork,true,pass,none,0.000852,-0.000400,0.000802,0.004831,pass,none,false,Here’s Why Ethereum Is Becoming The Biggest Winner Of The Clarity Act | Bitcoinist.com
cand_02304,HYPE,upgrade_or_fork,true,pass,none,0.010273,-0.002403,-0.002177,0.006402,pass,none,false,Why the XRP Ledger Could Become a Major Backbone of SEC-Approved Tokenized Stocks
cand_02241,DOGE,upgrade_or_fork,true,pass,none,-0.004295,0.000579,0.003290,0.000676,pass,moderate,false,Dogecoin price prediction: Can DOGE hold $0.10 or is a deeper reset coming?
cand_02143,ADA,stablecoin_supply_or_flow,true,pass,none,-0.007345,0.000000,0.000805,0.000805,pass,moderate,false,Bitcoin Traders Target $68K As Key Support Zone: Here's Why
cand_01957,BNB,upgrade_or_fork,true,pass,none,-0.000322,0.001754,0.002320,-0.001982,pass,none,false,Ripple Just Moved This $2 Billion Industry Onto The XRP Ledger | Bitcoinist.com
cand_01644,LINK,staking_or_governance,true,pass,none,0.006630,-0.001458,0.000313,-0.002705,pass,moderate,false,'China's Buffett' Buys Into Circle in Surprise Portfolio Addition - U.Today
cand_01546,SOL,listing_delisting,true,pass,none,-0.000986,0.000589,-0.000235,0.000825,pass,none,false,KuCoin Alpha 新上線代幣 — VIRL & DEGEN
cand_01495,BNB,upgrade_or_fork,true,pass,none,0.000012,-0.000233,-0.000233,-0.000931,pass,none,false,$140k in less than 24 hours: Meme Punch's battle arena is drawing a crowd before launch
cand_01405,HYPE,stablecoin_supply_or_flow,false,pre_event_price_moved_+2.97%_6h,none,0.029733,0.001059,0.004250,0.012203,pass,none,false,HYPE突破50 USDT，24H涨幅5.25%
cand_01389,AAVE,stablecoin_supply_or_flow,true,pass,none,-0.006590,-0.002273,-0.002046,0.004347,pass,none,false,Crypto Wealth Firm Nexo Sponsors $3 Million Golf Tournament at Trump International Scotland - Decrypt
cand_01352,BNB,upgrade_or_fork,true,pass,none,-0.000372,-0.000808,-0.001568,-0.000979,pass,none,false,"XRP Is Not The Real Leader Of RWA Despite Its Popularity, Here’s Where The Real Volume Is | Bitcoinist.com"
cand_01326,BNB,stablecoin_supply_or_flow,true,pass,none,0.000810,-0.000622,0.000607,-0.004553,pass,none,false,"Someone paid a 536.88 $BNB($343K) bribe fee to snipe $ZEST at launch, and ended up making ~$277K.

The sniper paid an ex"
cand_01137,BNB,halving,true,pass,none,0.008581,0.001959,0.001063,0.003088,pass,moderate,false,Binance BNB Down To $640 Support: Will Regulatory Clarity Help?
cand_01124,ADA,stablecoin_supply_or_flow,true,pass,none,0.001635,-0.002400,-0.002799,-0.007166,pass,none,false,"Bitcoin Price Fails to Retake $78,000 as Markets Eye Nvidia Earnings"
cand_01110,BNB,halving,true,pass,none,0.009344,-0.001699,-0.004328,-0.003269,pass,moderate,false,"Trump Stocks: Should You Buy NFLX, DIS, JPM Like He Did?"
cand_01073,BNB,halving,true,pass,none,0.010251,0.000648,0.000015,-0.001816,pass,moderate,false,"Is Micron Stock Too Expensive? Wall Street Eyes Massive $1,200 Rally"
cand_01019,BNB,whale_wallet_position,true,pass,none,0.007940,0.000508,-0.001137,0.001819,pass,none,false,"XRP Whales Have Just Set An 8-Year Record, Is This The Start Of The Next Bull Run? | Bitcoinist.com"
cand_00071,ADA,upgrade_or_fork,true,pass,none,-0.008794,-0.000405,-0.008032,-0.008032,pass,none,false,Solana's Q1 Report Is Out: What Network Data Means for Retail
