candidate_id,raw_id,raw_published_at,published_at,published_at_utc,published_at_china,raw_source_published_at,source_published_at_utc,source_published_at_china,source_timezone,source_timezone_assumption,source_lag_minutes,backtest_time,backtest_time_utc,backtest_time_china,backtest_time_basis,time_timezone_assumption,time_parse_status,time_parse_flags,title,content,source,url,candidate_asset_symbol,candidate_binance_spot_symbol,candidate_binance_futures_symbol,candidate_event_type,candidate_direction_hint,candidate_importance,event_scope,asset_confidence,time_confidence,needs_review,review_decision,review_notes,quality_flags,auto_quality_score,suggested_reason,suggested_review_decision,review_priority,parsed_backtest_time_utc,event_age_hours,horizon_status,is_mature_72h
cand_00698,news:1032:366b2fcca3431d16,2026-05-20T21:54:56Z,2026-05-21 05:54:56 UTC+8,2026-05-20T21:54:56Z,2026-05-21 05:54:56 UTC+8,,,,Asia/Shanghai,default_china,,2026-05-21 05:54:56 UTC+8,2026-05-20T21:54:56Z,2026-05-21 05:54:56 UTC+8,published_at,Asia/Shanghai_for_naive_time,ok,,"When is the Next Bitcoin Halving? Only 100,000 Blocks Are Remaining","The next Bitcoin halving is expected around April or May 2028, with fewer than 100,000 blocks left before rewards fall to 1.5625 BTC.

Bitcoin has moved below the 100,000-block countdown to its next halving, putting the network on course for its fifth programmed reward reduction around April or May 2028. The event is scheduled to take place at block 1,050,000, when the miner block subsidy will fall from 3.125 BTC to 1.5625 BTC.

The network is now past the 950,000-block area, leaving roughly 100,000 blocks before the next reward cut. Based on current block production rates, trackers such as CoinGecko and IG estimate that the event is about 700 days away. Prediction market data from Kalshi shows strong odds for the halving to happen before June 2028, with lower odds for dates before April or May.

The 2028 Bitcoin halving will be the fifth in the network’s history. Bitcoin’s reward schedule was designed to reduce new issuance over time until the total supply reaches 21 million coins. Each halving lowers the amount of new BTC paid to miners for validating blocks and securing the network.

Bitcoin’s current block reward is 3.125 BTC, following the fourth halving in April 2024. At block 1,050,000, that reward will be reduced to 1.5625 BTC. The change will further slow the pace of new Bitcoin entering circulation.

The cut is expected to reduce Bitcoin’s annualized inflation rate from about 0.85% to around 0.4%, based on current supply estimates. That lower issuance rate is central to Bitcoin’s monetary design and is closely watched by miners, traders, and long-term holders.

Bitcoin has already gone through four halvings. The first took place on November 28, 2012, reducing rewards from 50 BTC to 25 BTC. The second occurred on July 9, 2016, cutting rewards to 12.5 BTC. The third happened on May 11, 2020, lowering rewards to 6.25 BTC. The fourth occurred in April 2024, reducing rewards to 3.125 BTC.

The next Bitcoin halving will be the first full cycle in which spot Bitcoin exchange-traded funds play a central role. Since their approval, spot ETFs have become an important channel for institutional and retail exposure to Bitcoin.

Analysts cited in the source material said ETF demand may matter more than the halving itself during this cycle. In earlier cycles, halving events reduced miner selling pressure and were followed by strong market rallies. In the current market, ETF inflows and outflows can add or remove demand at a scale that may exceed daily new issuance.

At press time, Bitcoin was trading near $77,316. Michaël van de Poppe has said the $75,000 to $76,000 area remains a key support zone. He said a move above the CME gap near $79,100 could open a path toward $86,000 to $90,000, while broader market direction may depend on oil prices, bond yields, and liquidity.

The halving countdown comes as U.S. crypto regulation remains a central market topic. Kevin O’Leary has linked a possible Bitcoin move toward $200,000 to the passage of the CLARITY Act, a proposed market structure bill for digital assets.

South Carolina has also approved legislation allowing businesses to use Bitcoin and other cryptocurrencies for transactions while blocking the state government from using a central bank digital currency. These policy moves show how state and federal officials are continuing to address digital asset use.

Past Bitcoin cycles have seen price gains in the 12 to 18 months after halving events. Analysts are now watching whether lower issuance, ETF flows, regulation, liquidity conditions, and miner behavior combine to shape the Bitcoin 2028 cycle.

Don’t miss out and join our newsletter to get the latest, well-curated news from the crypto world!

One who believes that technology plus decentralization are to change the world for the better.

https://coinpaper.com/17179/when-is-the-next-bitcoin-halving-only-100-000-blocks-are-remaining",news:coinpaper,https://coinpaper.com/17179/when-is-the-next-bitcoin-halving-only-100-000-blocks-are-remaining,BTC,BTCUSDT,BTCUSDT,halving,observe,3,single_asset,high,high,true,include,,market_wide_event,120,"has_asset,has_binance_symbol,time_ok,typed_event,single_asset,asset_confidence_high,time_confidence_high",include,high,2026-05-20T21:54:56Z,181.0464,mature_72h,true
cand_00591,2057244180754432145,2026-05-20T23:36:49Z,2026-05-21 07:36:49 UTC+8,2026-05-20T23:36:49Z,2026-05-21 07:36:49 UTC+8,,,,Asia/Shanghai,source_rule:webhook,,2026-05-21 07:36:49 UTC+8,2026-05-20T23:36:49Z,2026-05-21 07:36:49 UTC+8,published_at,Asia/Shanghai_for_naive_time,ok,,"As $HYPE trades around ~$50,

A whale (“0x082”) holding a $HYPE (5x) long position is now sitting on a floating profit o","As $HYPE trades around ~$50,

A whale (“0x082”) holding a $HYPE (5x) long position is now sitting on a floating profit of over $21.4M.

Meanwhile, Loracle.hl's (@loraclexyz) increased its $HYPE (5x) short position and is now having a floating loss of over $17M.

https://t.co/OR4PZglLZJ

https://t.co/Gjdlc1jmK8",webhook,,HYPE,,HYPEUSDT,whale_position,observe,3,single_asset,high,high,false,include,,,120,"has_asset,has_binance_symbol,time_ok,typed_event,single_asset,asset_confidence_high,time_confidence_high",include,high,2026-05-20T23:36:49Z,179.3483,mature_72h,true
cand_00587,2057244993895690362,2026-05-20T23:40:02Z,2026-05-21 07:40:02 UTC+8,2026-05-20T23:40:02Z,2026-05-21 07:40:02 UTC+8,,,,Asia/Shanghai,source_rule:webhook,,2026-05-21 07:40:02 UTC+8,2026-05-20T23:40:02Z,2026-05-21 07:40:02 UTC+8,published_at,Asia/Shanghai_for_naive_time,ok,,"As $HYPE trades around ~$54,

A whale (“0x082”) holding a $HYPE (5x) long position is now sitting on a floating profit o","As $HYPE trades around ~$54,

A whale (“0x082”) holding a $HYPE (5x) long position is now sitting on a floating profit of over $21.4M.

Meanwhile, Loracle.hl's (@loraclexyz) increased its $HYPE (5x) short position and is now having a floating loss of over $17M.

https://t.co/OR4PZglLZJ

https://t.co/Gjdlc1jmK8",webhook,,HYPE,,HYPEUSDT,whale_position,observe,3,single_asset,high,high,false,include,,,120,"has_asset,has_binance_symbol,time_ok,typed_event,single_asset,asset_confidence_high,time_confidence_high",include,high,2026-05-20T23:40:02Z,179.2947,mature_72h,true
cand_00575,2057249278658318686,2026-05-20T23:57:04Z,2026-05-21 07:57:04 UTC+8,2026-05-20T23:57:04Z,2026-05-21 07:57:04 UTC+8,,,,Asia/Shanghai,source_rule:webhook,,2026-05-21 07:57:04 UTC+8,2026-05-20T23:57:04Z,2026-05-21 07:57:04 UTC+8,published_at,Asia/Shanghai_for_naive_time,ok,,"HYPE 已经 $54 了，看来是有望突破去年 9 月份创造的前高 $59，毕竟只差 8 个点了。

◎最大 HYPE 多头的 138 万枚 $HYPE 目前已经浮盈高达 $2160 万。
https://t.co/wqnznUBMo0","HYPE 已经 $54 了，看来是有望突破去年 9 月份创造的前高 $59，毕竟只差 8 个点了。

◎最大 HYPE 多头的 138 万枚 $HYPE 目前已经浮盈高达 $2160 万。
https://t.co/wqnznUBMo0

◎当然，跟他形成鲜明对比的则是目前的最大空头 @loraclexyz 。他以 $43.5 的价格开设的 160 万枚 $HYPE 空单目前浮亏高达 $1766 万。清算价在 $71。
https://t.co/oZvQXzEnxy

#OKX",webhook,,HYPE,,HYPEUSDT,whale_position,observe,3,single_asset,high,high,false,include,,,120,"has_asset,has_binance_symbol,time_ok,typed_event,single_asset,asset_confidence_high,time_confidence_high",include,high,2026-05-20T23:57:04Z,179.0108,mature_72h,true
cand_00558,2057253514796318995,2026-05-21T00:13:54Z,2026-05-21 08:13:54 UTC+8,2026-05-21T00:13:54Z,2026-05-21 08:13:54 UTC+8,,,,Asia/Shanghai,source_rule:webhook,,2026-05-21 08:13:54 UTC+8,2026-05-21T00:13:54Z,2026-05-21 08:13:54 UTC+8,published_at,Asia/Shanghai_for_naive_time,ok,,"As $ZEC is pumping

Whale “0xd63” closed most of the position, taking a loss of over $3.27M, and is still holding the re","As $ZEC is pumping

Whale “0xd63” closed most of the position, taking a loss of over $3.27M, and is still holding the remaining position with a floating loss of over $745K.

On the other side, Evaded (@ICanPlug) is now sitting on a floating profit of over $7.3M across $ZEC and $HYPE.

https://t.co/UlYQKWJHdb

https://t.co/8ovAy9WO2d",webhook,,HYPE,,HYPEUSDT,whale_position,observe,3,single_asset,high,high,false,include,,,120,"has_asset,has_binance_symbol,time_ok,typed_event,single_asset,asset_confidence_high,time_confidence_high",include,high,2026-05-21T00:13:54Z,178.7303,mature_72h,true
cand_00412,2057290349492465745,2026-05-21T02:40:16Z,2026-05-21 10:40:16 UTC+8,2026-05-21T02:40:16Z,2026-05-21 10:40:16 UTC+8,,,,Asia/Shanghai,source_rule:webhook,,2026-05-21 10:40:16 UTC+8,2026-05-21T02:40:16Z,2026-05-21 10:40:16 UTC+8,published_at,Asia/Shanghai_for_naive_time,ok,,特朗普预计签署关于AI和网络安全的行政命令,币界网消息，据Cointelegraph报道，特朗普总统预计将在周四签署一项关于人工智能和网络安全的行政命令。SEC主席保罗·阿特金斯正在寻求公众对拟议的预测市场ETF的意见。埃隆·马斯克表示，SpaceX计划以“极高的规模”提供AI计算，并与Anthropic扩大合作。OpenAI正在准备在未来几天或几周内提交IPO申请。Anthropic已同意在三年内向SpaceX支付近450亿美元，以支持其Claude AI软件的计算资源。美联储发布请求意见，拟议“瘦主账户”可能允许金融科技和加密公司访问其支付系统。SUI在主网上推出无燃气费用的稳定币转账，允许用户发送支持的稳定币。RWA市场总额达到380亿美元，欧盟启动关于MiCA的公众咨询，寻求对加密发行人和稳定币的反馈。Vitalik分享了改善以太坊隐私的短期计划。,webhook,,ETH,ETHUSDT,ETHUSDT,network_upgrade,observe,3,single_asset,high,high,true,include,,market_wide_event,120,"has_asset,has_binance_symbol,time_ok,typed_event,single_asset,asset_confidence_high,time_confidence_high",include,high,2026-05-21T02:40:16Z,176.2908,mature_72h,true
cand_00208,news:1029:30aedd3da7cdb65d,2026-05-21T07:14:46Z,2026-05-21 15:14:46 UTC+8,2026-05-21T07:14:46Z,2026-05-21 15:14:46 UTC+8,,,,Asia/Shanghai,default_china,,2026-05-21 15:14:46 UTC+8,2026-05-21T07:14:46Z,2026-05-21 15:14:46 UTC+8,published_at,Asia/Shanghai_for_naive_time,ok,,Pi Price Rally Soon? Pi Network Breaks Into US Market Through OKX Integration,"Fun-loving and cheerful, a passionate blockchain and crypto writer who knows no boundary…connect if you share the same passion. With 10+ years of writing experience, I am a Crypto Journalist by chance, exploring, and learning all the dynamics of the sci-fi action-filled crypto world. Currently, focusing on cryptocurrency news and price data. With a passion for research and challenging my capabilities, I am slowly getting into the crypto arena to bring new insights every day.

Fun-loving and cheerful, a passionate blockchain and crypto writer who knows no boundary…connect if you share the same passion. With 10+ years of writing experience, I am a Crypto Journalist by chance, exploring, and learning all the dynamics of the sci-fi action-filled crypto world. Currently, focusing on cryptocurrency news and price data. With a passion for research and challenging my capabilities, I am slowly getting into the crypto arena to bring new insights every day.

Fun-loving and cheerful, a passionate blockchain and crypto writer who knows no boundary…connect if you share the same passion. With 10+ years of writing experience, I am a Crypto Journalist by chance, exploring, and learning all the dynamics of the sci-fi action-filled crypto world. Currently, focusing on cryptocurrency news and price data. With a passion for research and challenging my capabilities, I am slowly getting into the crypto arena to bring new insights every day.

Pi Core Team confirmed today that OKX is now providing Pi access to millions of users across the United States. The update marks a key moment for the project as it continues expanding beyond its early mobile-mining phase into a more active blockchain ecosystem.

The announcement comes during a busy period for Pi Network, following recent infrastructure upgrades and growing public attention after the project’s appearance at Consensus 2026.

In its latest statement , the Pi Core Team said the OKX integration creates another important gateway into the Pi ecosystem for U.S.-based users. The team emphasized that the network remains focused on increasing participation, utility, and real-world adoption globally.

“More users. More usage. Stronger network,” the team stated.

For many community members, the move is seen as an important milestone because U.S. market access remains one of the biggest challenges for blockchain projects operating under stricter compliance rules. Social media reactions were largely optimistic, with supporters viewing the OKX rollout as a sign that Pi Network is continuing to strengthen partnerships with established crypto infrastructure platforms.

The expansion also follows appearances by Dr. Nicolas Kokkalis and Dr. Chengdiao Fan at Consensus 2026. During the event, the founders discussed topics including AI-era digital trust systems, verified online identity, and blockchain-powered utility models.

Their presentations reflected Pi Network’s long-standing focus on human verification and accessible blockchain participation through mobile devices rather than speculative hype alone.

Moreover, Pi Network has also completed several important backend upgrades in recent weeks, including:

Looking at the scenario, some market watchers now think Pi may be entering a recovery phase. Community analyst Tob-crypto noted that Pi holding near $0.15 while some forecasts discuss possible moves toward the $2–$5 range by late 2026 highlights continued long-term optimism around the project.

Meanwhile, crypto user Crypto Wave said Pi’s technical setup remains mixed, though recent mainnet upgrades and improving momentum indicators could support rebound chances if buying pressure continues.",news:coinpedia,https://coinpedia.org/news/pi-price-rally-soon-pi-network-breaks-into-us-market-through-okx-integration/,HYPE,,HYPEUSDT,network_upgrade,observe,3,single_asset,high,high,false,include,,,120,"has_asset,has_binance_symbol,time_ok,typed_event,single_asset,asset_confidence_high,time_confidence_high",include,high,2026-05-21T07:14:46Z,171.7158,mature_72h,true
cand_00178,2057366151982911585,2026-05-21T07:41:29Z,2026-05-21 15:41:29 UTC+8,2026-05-21T07:41:29Z,2026-05-21 15:41:29 UTC+8,,,,Asia/Shanghai,source_rule:webhook,,2026-05-21 15:41:29 UTC+8,2026-05-21T07:41:29Z,2026-05-21 15:41:29 UTC+8,published_at,Asia/Shanghai_for_naive_time,ok,,"As $HYPE continues to rise, a whale (0x842) increased its 5x short position to 353,832 $HYPE valued at $20M, with a floa","As $HYPE continues to rise, a whale (0x842) increased its 5x short position to 353,832 $HYPE valued at $20M, with a floating loss of over $1.88M.

It also sold another 61,044 $HYPE, bringing total sales to 125,444 $HYPE for $6.5M at an average price of $52.

https://t.co/KOTKKHozKy",webhook,,HYPE,,HYPEUSDT,whale_position,observe,3,single_asset,high,high,false,include,,,120,"has_asset,has_binance_symbol,time_ok,typed_event,single_asset,asset_confidence_high,time_confidence_high",include,high,2026-05-21T07:41:29Z,171.2706,mature_72h,true
cand_01984,2056872617206837281,2026-05-19T23:00:21Z,2026-05-20 07:00:21 UTC+8,2026-05-19T23:00:21Z,2026-05-20 07:00:21 UTC+8,,,,Asia/Shanghai,source_rule:webhook,,2026-05-20 07:00:21 UTC+8,2026-05-19T23:00:21Z,2026-05-20 07:00:21 UTC+8,published_at,Asia/Shanghai_for_naive_time,ok,,CryptoQuant：美国投资者积极抛售比特币,币界网消息，据Cointelegraph报道，CryptoQuant指出，美国投资者正在积极抛售比特币，Coinbase的溢价差距已降至-77美元，这表明卖压增加，买入活动减弱。,webhook,,BTC,BTCUSDT,BTCUSDT,macro,observe,4,market_wide,high,high,true,include,,market_wide_event,115,"has_asset,has_binance_symbol,time_ok,typed_event,asset_confidence_high,time_confidence_high,importance_ge_4",include,high,2026-05-19T23:00:21Z,203.9561,mature_72h,true
cand_01953,2056881606154183125,2026-05-19T23:36:04Z,2026-05-20 07:36:04 UTC+8,2026-05-19T23:36:04Z,2026-05-20 07:36:04 UTC+8,,,,Asia/Shanghai,source_rule:webhook,,2026-05-20 07:36:04 UTC+8,2026-05-19T23:36:04Z,2026-05-20 07:36:04 UTC+8,published_at,Asia/Shanghai_for_naive_time,ok,,Prometheum完成首批以太坊交易，曾获SEC批准,币界网消息，据Decrypt报道，加密交易平台Prometheum在成立近十年并累计融资约1亿美元后，已正式完成首批加密资产交易，目前仅支持以太坊交易。Prometheum曾因支持Gary Gensler时期U.S. SEC对加密行业的合规路径与监管立场而受到行业争议，并于2023年成为首家获得U.S. SEC与FINRA特殊目的经纪交易商（SPBD）牌照的公司，可在联邦监管框架下托管数字资产证券。不过，随着Gary Gensler离任、U.S. SEC撤销对Coinbase等公司的诉讼，以及监管框架转向更宽松模式，Prometheum长期构建的合规与托管牌照优势正在被削弱。,webhook,,ETH,ETHUSDT,ETHUSDT,macro,observe,4,market_wide,high,high,true,include,,market_wide_event,115,"has_asset,has_binance_symbol,time_ok,typed_event,asset_confidence_high,time_confidence_high,importance_ge_4",include,high,2026-05-19T23:36:04Z,203.3608,mature_72h,true
cand_01941,2056886032772333795,2026-05-19T23:53:39Z,2026-05-20 07:53:39 UTC+8,2026-05-19T23:53:39Z,2026-05-20 07:53:39 UTC+8,,,,Asia/Shanghai,source_rule:webhook,,2026-05-20 07:53:39 UTC+8,2026-05-19T23:53:39Z,2026-05-20 07:53:39 UTC+8,published_at,Asia/Shanghai_for_naive_time,ok,,Arkham谈比特币,Arkham 表示，曾因贩毒被判刑的爱尔兰人 Clifton Collins 于 2011 至 2012 年间购入约 3 万美元比特币，目前价值已升至约 4 亿美元，但其曾声称已丢失私钥。相关比特币此前一直被认为无法找回，直到一个月前约 500 枚 BTC 在沉寂 10 年后首次发生转移。最新数据显示，另有约 500 枚 BTC（约合 3800 万美元）再次发生转移。https://t.co/slcjMOrN60,webhook,,BTC,BTCUSDT,BTCUSDT,macro,observe,4,market_wide,high,high,true,include,,market_wide_event,115,"has_asset,has_binance_symbol,time_ok,typed_event,asset_confidence_high,time_confidence_high,importance_ge_4",include,high,2026-05-19T23:53:39Z,203.0678,mature_72h,true
cand_01930,news:2012:85f68c3f9351c0da,2026-05-20T00:09:16Z,2026-05-20 08:09:16 UTC+8,2026-05-20T00:09:16Z,2026-05-20 08:09:16 UTC+8,,,,Asia/Shanghai,default_china,,2026-05-20 08:09:16 UTC+8,2026-05-20T00:09:16Z,2026-05-20 08:09:16 UTC+8,published_at,Asia/Shanghai_for_naive_time,ok,,Anchorage关联钱包再提取587万美元HYPE，过去一月累计质押1.12亿美元HYPE,"据 Onchain Lens 监测，Anchorage (@Anchorage) 关联钱包 (0x4c6...f828) 进一步从 Bybit 提取 121,099 枚 HYPE，价值 587 万美元。该钱包过去一个月内累计购入 234 万枚 HYPE，价值 1.12 亿美元，并已将其用于质押。",news:odaily_exchange_gap,https://www.odaily.news/zh-CN/newsflash/482588,HYPE,,HYPEUSDT,macro,observe,4,market_wide,high,high,true,include,,market_wide_event,115,"has_asset,has_binance_symbol,time_ok,typed_event,asset_confidence_high,time_confidence_high,importance_ge_4",include,high,2026-05-20T00:09:16Z,202.8075,mature_72h,true
cand_01923,news:2012:108234b5e44c4c9c,2026-05-20T00:14:11Z,2026-05-20 08:14:11 UTC+8,2026-05-20T00:14:11Z,2026-05-20 08:14:11 UTC+8,,,,Asia/Shanghai,default_china,,2026-05-20 08:14:11 UTC+8,2026-05-20T00:14:11Z,2026-05-20 08:14:11 UTC+8,published_at,Asia/Shanghai_for_naive_time,ok,,代币化股票单日交易量创35.7亿美元历史新高,周一代币化股票交易量创下历史新高，总交易量达 35.7 亿美元。自今年年初以来，链上股票交易量持续增长。大部分真实世界资产（RWA）交易量集中在币安和 Hyperliquid 两个平台，Kraken 的 xStocks、Ondo、Bitget 等平台也推动了累计链上股票交易量增长。此外，彭博社报道称美国证券交易委员会正在制定针对新兴链上股票生态系统的指南和创新豁免，该机构的创新豁免将允许传统机构在无需完成完整注册程序的情况下试验区块链技术。美国证券存托清算公司（DTCC）和纽约证券交易所（NYSE）已在开发支持链上股票的基础设施。尽管代币化股票今年增长显著，但代币化商品交易的接受度极低，主要活动集中在黄金、白银和石油。(theblock),news:odaily_exchange_gap,https://www.odaily.news/zh-CN/newsflash/482591,ONDO,ONDOUSDT,ONDOUSDT,macro,observe,4,market_wide,high,high,true,include,,market_wide_event,115,"has_asset,has_binance_symbol,time_ok,typed_event,asset_confidence_high,time_confidence_high,importance_ge_4",include,high,2026-05-20T00:14:11Z,202.7256,mature_72h,true
cand_01921,2056891553868919196,2026-05-20T00:15:36Z,2026-05-20 08:15:36 UTC+8,2026-05-20T00:15:36Z,2026-05-20 08:15:36 UTC+8,,,,Asia/Shanghai,source_rule:webhook,,2026-05-20 08:15:36 UTC+8,2026-05-20T00:15:36Z,2026-05-20 08:15:36 UTC+8,published_at,Asia/Shanghai_for_naive_time,ok,,"链上监测：鲸鱼在过去10小时内购买206,325枚HYPE并质押","币界网消息，据Lookonchain监测，一只链上鲸鱼在过去10小时内创建了一个新钱包，并购买了206,325枚HYPE，价值约995万美元，随后进行了质押。自4月14日以来，该鲸鱼总共购买了234万枚HYPE，价值约1.02亿美元。",webhook,,HYPE,,HYPEUSDT,macro,observe,4,market_wide,high,high,true,include,,market_wide_event,115,"has_asset,has_binance_symbol,time_ok,typed_event,asset_confidence_high,time_confidence_high,importance_ge_4",include,high,2026-05-20T00:15:36Z,202.7019,mature_72h,true
cand_01883,news:3001:f93cd61579eb4384,2026-05-20T00:58:40Z,2026-05-20 08:58:40 UTC+8,2026-05-20T00:58:40Z,2026-05-20 08:58:40 UTC+8,,,,Asia/Shanghai,source_rule:tg:,,2026-05-20 08:58:40 UTC+8,2026-05-20T00:58:40Z,2026-05-20 08:58:40 UTC+8,published_at,Asia/Shanghai_for_naive_time,ok,,【知名交易员Loracle「 HYPE 空仓 TOP 1」】LIT 多单 新开仓!,"🚀 Hyperliquid 持仓异动 | 巨鲸新开仓提醒 🚀
📅 时间: 2026/5/20 08:58:39
🐳 【知名交易员Loracle「 HYPE 空仓 TOP 1」】LIT 多单 新开仓!
💰 LIT多单建仓 874,155.00 枚
▫️ 开仓价: 1.11美元
▫️ 当前币价: 1.15美元
▫️ 清算价: 0美元
▫️ 持仓规模: 1,009,386.78美元
📌 地址: 0x8def9f50456c6c4e37fa5d3d57f108ed23992dae
🔥 注: Loracle （X：loraclexyz）原名 Laurent Zeimes。其在 Hyperliquid 生态里活跃，被视为早期贡献者之一，系Hypurrfun创始人，月盈1600万美元。 🔥
Hyperliquid 官网查看:https://app.hyperliquid.xyz/",tg:HyperInsight,https://t.me/HyperInsight/88780,HYPE,,HYPEUSDT,macro,observe,4,market_wide,high,high,true,include,,market_wide_event,115,"has_asset,has_binance_symbol,time_ok,typed_event,asset_confidence_high,time_confidence_high,importance_ge_4",include,high,2026-05-20T00:58:40Z,201.9842,mature_72h,true
cand_01864,2056906563311304877,2026-05-20T01:15:14Z,2026-05-20 09:15:14 UTC+8,2026-05-20T01:15:14Z,2026-05-20 09:15:14 UTC+8,,,,Asia/Shanghai,source_rule:webhook,,2026-05-20 09:15:14 UTC+8,2026-05-20T01:15:14Z,2026-05-20 09:15:14 UTC+8,published_at,Asia/Shanghai_for_naive_time,ok,,未知钱包向Coinbase Institutional转移747枚BTC，价值约5746.92万美元,"币界网消息，据Whale Alert监测，747枚BTC（约57,469,237美元）刚刚从一个未知钱包转移至Coinbase Institutional。",webhook,,BTC,BTCUSDT,BTCUSDT,macro,observe,4,market_wide,high,high,true,include,,market_wide_event,115,"has_asset,has_binance_symbol,time_ok,typed_event,asset_confidence_high,time_confidence_high,importance_ge_4",include,high,2026-05-20T01:15:14Z,201.7081,mature_72h,true
cand_01861,2056907828485402708,2026-05-20T01:20:16Z,2026-05-20 09:20:16 UTC+8,2026-05-20T01:20:16Z,2026-05-20 09:20:16 UTC+8,,,,Asia/Shanghai,source_rule:webhook,,2026-05-20 09:20:16 UTC+8,2026-05-20T01:20:16Z,2026-05-20 09:20:16 UTC+8,published_at,Asia/Shanghai_for_naive_time,ok,,特朗普的Truth Social撤回比特币ETF申请,币界网消息，据Cointelegraph报道，特朗普的Truth Social已撤回其向美国证券交易委员会（SEC）提交的比特币ETF申请。,webhook,,BTC,BTCUSDT,BTCUSDT,macro,observe,4,market_wide,high,high,true,include,,market_wide_event,115,"has_asset,has_binance_symbol,time_ok,typed_event,asset_confidence_high,time_confidence_high,importance_ge_4",include,high,2026-05-20T01:20:16Z,201.6242,mature_72h,true
cand_01851,2056911965092798926,2026-05-20T01:36:42Z,2026-05-20 09:36:42 UTC+8,2026-05-20T01:36:42Z,2026-05-20 09:36:42 UTC+8,,,,Asia/Shanghai,source_rule:webhook,,2026-05-20 09:36:42 UTC+8,2026-05-20T01:36:42Z,2026-05-20 09:36:42 UTC+8,published_at,Asia/Shanghai_for_naive_time,ok,,a16z成为HYPE第六大持仓实体，浮盈7929万美元,币界网消息，链上分析师AI姨表示，a16z目前已成为HYPE的第六大持仓实体，单币浮盈约7929万美元。过去11小时内，a16z囤积了20.6万枚HYPE，价值约995万美元自4月16日以来，累计囤积235万枚HYPE，价值约1.02亿美元2026年以来，囤积492万枚HYPE，价值约1.83亿美元。自2025年8月开启大额囤积模式以来，累计建仓918万枚HYPE，价值约3.56亿美元，目前仍剩余884.4万枚HYPE分散在几十个地址中，总持仓规模达到前六名，在前五名均为HYPE自家生态的情况下，a16z或已成为外部第一大持仓实体。,webhook,,HYPE,,HYPEUSDT,macro,observe,4,market_wide,high,high,true,include,,market_wide_event,115,"has_asset,has_binance_symbol,time_ok,typed_event,asset_confidence_high,time_confidence_high,importance_ge_4",include,high,2026-05-20T01:36:42Z,201.3503,mature_72h,true
cand_01465,news:1023:672750187278e285,2026-05-20T10:47:02Z,2026-05-20 18:47:02 UTC+8,2026-05-20T10:47:02Z,2026-05-20 18:47:02 UTC+8,,,,UTC,source_rule:news:cryptonews,,2026-05-20 18:47:02 UTC+8,2026-05-20T10:47:02Z,2026-05-20 18:47:02 UTC+8,published_at,Asia/Shanghai_for_naive_time,ok,,Pi Network v23 waits as PI loses 12% weekly,"Pi Network price is holding near $0.15 as the v23 upgrade nears completion, while token unlocks and weak chart signals keep pressure on PI.

Pi Network traded at $0.150667 on May 20, with 24-hour volume at $13.96 million, according to crypto.news market data . The token moved between $0.146809 and $0.151711 during the same period, showing a narrow range around the $0.15 level.

The price remains weak on a longer timeline. PI is down 12.38% over seven days and 12.54% over the past month. It also remains about 95% below its all-time high of $2.99, set on Feb. 26, 2025.

TradingView chart shows PI trading near the lower Bollinger Band at $0.1494. The middle band sits at $0.1702, while the upper band is near $0.1911. That makes $0.17 the first recovery level to watch.

MACD also remains negative. The MACD line is below the signal line, while the histogram still sits under zero. This shows that sellers still control short-term momentum, even with a small intraday bounce.

Pi Core Team said most major Mainnet nodes have now upgraded to v23. The official update said,

“Most major Nodes have now been upgraded, and the protocol is expected to move to v23 soon.”

The team also said this was one of its most difficult upgrades because it involved several infrastructure changes. These included Protocol 22 to 23, Ubuntu 20 to 24, and PostgreSQL 12 to 16.

That progress gives the project a technical catalyst. Still, the market has not treated it as enough to reverse the price trend. PI remains pinned near $0.15, showing that traders are still focused on supply and liquidity risks.

Pi Network is also pushing Pi App Studio as part of its broader ecosystem plan. The update allows creators using external AI coding tools to connect apps to Pi’s ecosystem, which the project says includes more than 60 million engaged users.

Related market coverage said 195.65 million PI are scheduled to unlock over the next 30 days. That equals about 3.17% of the locked supply and an average of 6.52 million PI per day.

The largest single-day unlock is expected on May 27, when more than 18.22 million PI could become available. At current prices, the 30-day unlock wave is worth about $29.3 million.

This matters because PI still trades with thinner liquidity than larger crypto assets. Related coverage noted that PI remains absent from Binance and Coinbase, which limits the market’s ability to absorb heavy selling.

Early users also received PI through mobile mining over several years. As more tokens migrate and become transferable, some holders may sell to realize gains. This keeps sell-side pressure in focus.

The chart shows PI sitting close to its lower Bollinger Band. If buyers defend the $0.1468 to $0.1494 zone, the token could attempt a short rebound toward $0.1702.

A move above $0.1702 would be the first sign of improving momentum. After that, traders may watch $0.1911 and the broader $0.19 to $0.20 zone, where earlier rallies failed.

On the downside, failure to hold $0.15 keeps the $0.13 area in focus. Related coverage pointed to $0.1297 as a deeper support zone, close to Pi Network’s all-time low region.

For now, PI remains caught between v23 progress and unlock pressure. The upgrade may support the long-term ecosystem, but the chart still needs a clear reclaim of $0.17 before buyers regain control.",news:cryptonews,https://crypto.news/pi-network-v23-waits-as-pi-loses-12-weekly/,BTC,BTCUSDT,BTCUSDT,token_unlock,risk,3,market_wide,medium,high,true,include,,market_wide_event,95,"has_asset,has_binance_symbol,time_ok,typed_event,time_confidence_high",include,high,2026-05-20T10:47:02Z,192.1781,mature_72h,true
