candidate_id,raw_id,published_at,published_at_utc,published_at_china,backtest_time,backtest_time_utc,backtest_time_china,source_timezone,source_timezone_assumption,title,content,source,url,primary_asset_symbol,primary_entity,primary_entity_type,detected_entity_names,event_type_l1,event_type_l2,event_scope,publish_decision,research_priority,relevance_score_realtime,impact_score,certainty_score,timeliness_score,entity_quality_score,source_count,duplicate_count,discard_reason,primary_discard_reason,secondary_discard_reasons,tradability_tier,tradability_tier_reason,channel_route,entity_flags,quality_flags,recommended_benchmark,benchmark_reason,manual_decision,manual_event_type_l1,manual_event_type_l2,manual_primary_asset_symbol,manual_notes
cand_00392,2056437228486664339,2026-05-19 02:10:16 UTC+8,2026-05-18T18:10:16Z,2026-05-19 02:10:16 UTC+8,2026-05-19 02:10:16 UTC+8,2026-05-18T18:10:16Z,2026-05-19 02:10:16 UTC+8,Asia/Shanghai,source_rule:webhook,"🔥 BULLISH: Tokenized stocks on Ondo Finance crossed $1.5B in TVL, with Ondo’s top five assets making up 25% of the secto","🔥 BULLISH: Tokenized stocks on Ondo Finance crossed $1.5B in TVL, with Ondo’s top five assets making up 25% of the sector. https://t.co/mB1XFBX0VF",webhook,,ONDO,asset_ondo,asset,Ondo|RWA,onchain_data,protocol_metric,unknown,human_review,medium,64.25,70,75.0,80,85,1,0,,,,T4,unsupported_asset_research_only,unsupported_research,,"missing_asset,unknown_event_type",BTC_ETH_BLEND,token_event_uses_blended_btc_eth,,,,,
cand_00230,news:3001:27d302c6be99587c,2026-05-19 05:18:40 UTC+8,2026-05-18T21:18:40Z,2026-05-19 05:18:40 UTC+8,2026-05-19 05:18:40 UTC+8,2026-05-18T21:18:40Z,2026-05-19 05:18:40 UTC+8,Asia/Shanghai,source_rule:tg:,【知名交易员Loracle「 HYPE 空仓 TOP 1」】HYPE 空单 摊平 啦!,"🚀 Hyperliquid 持仓异动 | 主力巨鲸大单提醒 🚀
📅 时间: 2026/5/19 05:18:39
🐳 【知名交易员Loracle「 HYPE 空仓 TOP 1」】HYPE 空单 摊平 啦!
💰 HYPE空单增持 50,377.78 枚, 约合2,704,658.89美元
▫️ 持仓规模: 66,221,075.06美元
▫️ 均价: 42.15美元 → 42.35美元
▫️ 当前盈亏: -7,219,365.70美元 (-54.51%)
▫️ 当前币价: 47.53美元
▫️ 清算价: 70.41美元
📌 地址: 0x8def9f50456c6c4e37fa5d3d57f108ed23992dae
🔥 注: Loracle （X：loraclexyz）原名 Laurent Zeimes。其在 Hyperliquid 生态里活跃，被视为早期贡献者之一，系Hypurrfun创始人，月盈1600万美元。 🔥
Hyperliquid 官网查看:https://app.hyperliquid.xyz/",tg:HyperInsight,https://t.me/HyperInsight/88745,HYPE,asset_hype,asset,Hyperliquid|US Dollar|Whale|Wallet,whale_position,whale_wallet_position,market_wide,human_review,medium,63.25,75,65.0,80,85,1,4,,,,T2,market_wide_or_policy_event,macro_policy,,market_wide_event,market_wide_separate,market_wide_events_need_separate_evaluation,,,,,
cand_00426,2056428995042742691,2026-05-19 01:37:33 UTC+8,2026-05-18T17:37:33Z,2026-05-19 01:37:33 UTC+8,2026-05-19 01:37:33 UTC+8,2026-05-18T17:37:33Z,2026-05-19 01:37:33 UTC+8,Asia/Shanghai,source_rule:webhook,"""Taxes on unrealized gains are absurd.""

Michael Green (@profplum99) on Dutch box 3 policy.

""They're trying to tax the","""Taxes on unrealized gains are absurd.""

Michael Green (@profplum99) on Dutch box 3 policy.

""They're trying to tax the failure to sell. To incentivize people to sell appreciated stock, sell the house. It's a band-aid on an already flawed strategy.""

""High-potential earners will lowball their future earnings and get the hell out. The ones with less confidence in their capability will get stuck.""

""You will end up with a nation of losers. But it takes a very long time.""

""The Netherlands has incredible resources, an extraordinarily well-educated population — not particularly well-educated in capitalism, but that's okay. It takes a lot to screw up a society.""

Quoting Adam Smith: ""There's much ruin in a nation.""

Translation: bad policy doesn't kill a country. It hollows it out one high earner at a time.

Who is already considering leaving the Netherlands, and where are you going?",webhook,,,org_strategy,org,Strategy,institutional_flow,etf_or_fund_flow,market_wide,human_review,medium,63.25,70,75.0,80,75,1,1,,,,T2,market_wide_or_policy_event,macro_policy,,market_wide_event,market_wide_separate,market_wide_events_need_separate_evaluation,,,,,
cand_00009,news:3001:fcd03a97b1d25e1b,2026-05-19 10:28:37 UTC+8,2026-05-19T02:28:37Z,2026-05-19 10:28:37 UTC+8,2026-05-19 10:28:37 UTC+8,2026-05-19T02:28:37Z,2026-05-19 10:28:37 UTC+8,Asia/Shanghai,source_rule:tg:,交易员Loracle加仓HYPE空单20万枚，总规模升至6810万美元,"交易员Loracle加仓HYPE空单20万枚，总规模升至6810万美元
受HYPE持续走强，今晨站至48美元上方。Hyperliquid 知名交易员「Loracle」连续加仓摊平HYPE空单，累计增持约20万枚（价值约合940万美元）。
目前，其以5倍杠杆做空144.3万枚HYPE，价值约合6810万美元，均价由41.8美元升至42.55美元，浮亏达676万美元（-47%）。
此外，最大多头持仓者，市场曾疑为「HYPE上币内幕」巨鲸仍长持HYPE多单。现以5倍杠杆做多138万枚，价值约合 6530 万美元，均价38.67美元，浮盈1190万美元。
📌 地址：0x8def9f50456c6c4e37fa5d3d57f108ed23992dae
📌 地址：0x082e843a431aef031264dc232693dd710aedca88
Hyperliquid 官网查看:https://app.hyperliquid.xyz/",tg:HyperInsight,https://t.me/HyperInsight/88753,HYPE,asset_hype,asset,Hyperliquid|US Dollar|Whale|Wallet,whale_position,whale_wallet_position,market_wide,human_review,medium,63.25,75,65.0,80,85,1,0,,,,T2,market_wide_or_policy_event,macro_policy,,market_wide_event,market_wide_separate,market_wide_events_need_separate_evaluation,,,,,
cand_00232,2056483716126642298,2026-05-19 05:15:00 UTC+8,2026-05-18T21:15:00Z,2026-05-19 05:15:00 UTC+8,2026-05-19 05:15:00 UTC+8,2026-05-18T21:15:00Z,2026-05-19 05:15:00 UTC+8,Asia/Shanghai,source_rule:webhook,亚洲主导稳定币支付，近三分之二交易量来自亚洲,币界网消息，稳定币支付领域，近三分之二的交易量来自亚洲，主要由新加坡、香港和日本引领。北美约占25%，欧洲接近13%，而拉丁美洲和非洲的总量则低于10亿美元。,webhook,,,macro_usd,macro,US Dollar|Stablecoin,stablecoin_flow,stablecoin,market_wide,human_review,medium,63.25,70,75.0,80,75,1,0,,,,T2,market_wide_or_policy_event,macro_policy,,market_wide_event,market_wide_separate,market_wide_events_need_separate_evaluation,,,,,
cand_00233,news:1023:cbd76c1bd7666b4d,2026-05-19 05:15:00 UTC+8,2026-05-18T21:15:00Z,2026-05-19 05:15:00 UTC+8,2026-05-19 05:15:00 UTC+8,2026-05-18T21:15:00Z,2026-05-19 05:15:00 UTC+8,UTC,source_rule:news:cryptonews,SpaceX Bitcoin treasury tops $637m pre-IPO,"SpaceX Bitcoin holdings stand at $637m, on-chain data shows, making it the fourth largest known corporate holder.

SpaceX holds 8,285 BTC worth approximately $637 million in Coinbase Prime custody, according to on-chain data from Arkham Intelligence as analyzed by Finbold on May 18.

The position has been unchanged since June 2022, when the company trimmed its holdings from a peak of roughly 28,000 coins over a three-week period, a reduction of approximately 70% from its peak.

The $637 million valuation places SpaceX as the fourth-largest known private corporate Bitcoin holder, trailing Block.one, Tether Holdings Limited, and Stone Ridge Holdings Group. Arkham data shows the company sitting on an unrealized profit of more than $360 million on the position at current prices.

SpaceX is targeting a June 12 Nasdaq debut under the ticker SPCX, with its public S-1 expected as early as May 20 and the roadshow kicking off the week of June 8. The company filed its confidential draft registration with the SEC on April 1, targeting a raise of approximately $75 billion at a $1.75 trillion valuation.

Once listed, the Bitcoin position will appear in quarterly filings under the FASB fair-value accounting rules that took effect in late 2025, making it visible to all investors for the first time. The crypto.news Bitcoin price page tracks the asset anchoring that treasury position in real time.

Whether SpaceX characterises Bitcoin as a strategic reserve or a tradeable position in its S-1 language will signal how seriously the company views crypto as part of its long-term financial strategy. For a company preparing the largest IPO in history, the framing of a $637 million crypto holding carries material investor interest.

SpaceX generated $18.5 billion in revenue in 2025 but reported a loss of nearly $5 billion after absorbing costs from its February 2026 acquisition of Elon Musk’s AI venture xAI. The company made no moves to liquidate its Bitcoin position despite the balance-sheet pressure.

As crypto.news reported on American Bitcoin’s Q1 2026 results, publicly traded mining companies are similarly holding or expanding Bitcoin treasury positions even as they pivot infrastructure toward AI.

Corporate Bitcoin accumulation has accelerated broadly in 2026. When SpaceX lists publicly, it will bring a potential $1.75 trillion valuation into the corporate Bitcoin holder cohort, adding institutional weight to the asset class that crypto.news has tracked across its ongoing coverage of institutional Bitcoin positioning.",news:cryptonews,https://crypto.news/spacex-bitcoin-treasury-tops-637m-pre-ipo/,BTC,asset_btc,asset,Bitcoin|SEC|Nasdaq|Coinbase|SpaceX|Arkham,project_business,payment_adoption,market_wide,human_review,medium,62.25,55,85.0,80,85,1,0,,,,T2,market_wide_or_policy_event,macro_policy,,market_wide_event,market_wide_separate,market_wide_events_need_separate_evaluation,,,,,
cand_00030,2056551493189378298,2026-05-19 09:44:19 UTC+8,2026-05-19T01:44:19Z,2026-05-19 09:44:19 UTC+8,2026-05-19 09:44:19 UTC+8,2026-05-19T01:44:19Z,2026-05-19 09:44:19 UTC+8,Asia/Shanghai,source_rule:webhook,纳斯达克上市绿色数据中心开发商 Soluna (SLNH) 发布 2026 年第一季度财报。数据显示，公司 Q1 营收达 940 万美元，同比增长 58%，实现连续四个季度的环比增长；受股权薪酬及融资成本上升影响，Q1 净亏损为 1790,"纳斯达克上市绿色数据中心开发商 Soluna (SLNH) 发布 2026 年第一季度财报。数据显示，公司 Q1 营收达 940 万美元，同比增长 58%，实现连续四个季度的环比增长；受股权薪酬及融资成本上升影响，Q1 净亏损为 1790 万美元，调整后 EBITDA 亏损则同比微降至 210 万美元。业务方面，Soluna 提前完成了 48 MW 的 Kati 1A 项目建设，并正在推进规划 300+ MW 的 Kati 2 和 Dorothy 3 AI 算力中心园区。公司近期还斥资 5300 万美元收购了 150 MW 的 Briscoe 风电场，以实现算力与能源层的垂直整合。
https://t.co/S4HhRj1HLu",webhook,,,macro_usd,macro,US Dollar|Nasdaq|AI,regulation_macro,macro,market_wide,human_review,medium,61.75,65,75.0,80,75,1,4,,,,T2,market_wide_or_policy_event,macro_policy,,market_wide_event,market_wide_separate,market_wide_events_need_separate_evaluation,,,,,
cand_00235,2056483444683940245,2026-05-19 05:13:55 UTC+8,2026-05-18T21:13:55Z,2026-05-19 05:13:55 UTC+8,2026-05-19 05:13:55 UTC+8,2026-05-18T21:13:55Z,2026-05-19 05:13:55 UTC+8,Asia/Shanghai,source_rule:webhook,🇺🇸 NEW: U.S. Securities and Exchange Commission is preparing to allow blockchain-based trading of tokenized stocks.,🇺🇸 NEW: U.S. Securities and Exchange Commission is preparing to allow blockchain-based trading of tokenized stocks.,webhook,,,org_sec,regulator,SEC|RWA,regulation_macro,regulation,unknown,human_review,medium,61.75,65,75.0,80,75,1,3,,,,T2,market_wide_or_policy_event,macro_policy,,"missing_asset,unknown_event_type",,missing_asset_no_benchmark,,,,,
cand_00414,2056432197888811297,2026-05-19 01:50:17 UTC+8,2026-05-18T17:50:17Z,2026-05-19 01:50:17 UTC+8,2026-05-19 01:50:17 UTC+8,2026-05-18T17:50:17Z,2026-05-19 01:50:17 UTC+8,Asia/Shanghai,source_rule:webhook,代币化国债总额创历史新高达137亿美元,币界网消息，据Cointelegraph报道，代币化国债的总额达到了新的历史高点，达到137亿美元，主要由Circle、Securitize和Franklin Templeton领导。,webhook,,,macro_usd,macro,US Dollar|RWA,regulation_macro,macro,market_wide,human_review,medium,61.75,65,75.0,80,75,1,1,,,,T2,market_wide_or_policy_event,macro_policy,,market_wide_event,market_wide_separate,market_wide_events_need_separate_evaluation,,,,,
cand_00026,2056554201971646873,2026-05-19 09:55:05 UTC+8,2026-05-19T01:55:05Z,2026-05-19 09:55:05 UTC+8,2026-05-19 09:55:05 UTC+8,2026-05-19T01:55:05Z,2026-05-19 09:55:05 UTC+8,Asia/Shanghai,source_rule:webhook,据 Reuters 调查报道，数据分析显示，自 2023 年以来，受制裁影响的伊朗最大加密交易所 Nobitex 已通过 Tron 和 BNB Chain 网络处理了至少 23 亿美元。报道指出，这两个区块链的创始人孙宇晨与赵长鹏均为特朗普,"据 Reuters 调查报道，数据分析显示，自 2023 年以来，受制裁影响的伊朗最大加密交易所 Nobitex 已通过 Tron 和 BNB Chain 网络处理了至少 23 亿美元。报道指出，这两个区块链的创始人孙宇晨与赵长鹏均为特朗普家族加密项目 World Liberty Financial（WLF）的核心支持者，这一资金流向揭示了受制裁实体与特朗普商业盟友旗下去中心化网络之间的间接交集。针对此事，白宫及 WLF 均否认存在任何利益冲突或联系。币安与 Tron 的发言人也回应称，BNB Chain 与 Tron 均为独立的无许可公共区块链，他们作为技术提供商无法监控或控制网络上的个人交易。
https://t.co/YmpbUMHKy1",webhook,,TRX,asset_trx,asset,BNB|TRON|US Dollar|Binance|Nobitex,regulation_macro,macro,market_wide,human_review,medium,61.75,65,85.0,80,50,1,0,,,,T2,market_wide_or_policy_event,macro_policy,"multiple_assets_detected,candidate_asset_mismatch",market_wide_event,market_wide_separate,market_wide_events_need_separate_evaluation,,,,,
cand_00081,2056533209442300079,2026-05-19 08:31:40 UTC+8,2026-05-19T00:31:40Z,2026-05-19 08:31:40 UTC+8,2026-05-19 08:31:40 UTC+8,2026-05-19T00:31:40Z,2026-05-19 08:31:40 UTC+8,Asia/Shanghai,source_rule:webhook,CryptoSlate 文章表示，RWA 代币化市场链上规模已接近 300 亿美元，但真正进入 DeFi 协议的活跃 TVL 仅约 24.7 亿美元，不到 10%。文章援引 DefiLlama 数据称，债券和货币市场基金、黄金、大宗商品及股,"CryptoSlate 文章表示，RWA 代币化市场链上规模已接近 300 亿美元，但真正进入 DeFi 协议的活跃 TVL 仅约 24.7 亿美元，不到 10%。文章援引 DefiLlama 数据称，债券和货币市场基金、黄金、大宗商品及股票类 RWA 多采用许可发行、KYC 和转让代理等架构，限制其进入开放 DeFi 协议；私募信贷则因产品原本按借贷场景设计，DeFi 使用率相对更高，约为 39%。文章认为，当前 RWA 市场正在分化为“受监管链上金融”和“DeFi 可组合资产”两条路径。
https://t.co/TrI6Oxe7eM",webhook,,,source_defillama,data_source,US Dollar|RWA|DeFi|DefiLlama,onchain_data,protocol_metric,market_wide,human_review,medium,61.75,70,75.0,80,60,1,0,,,,T1,direct_asset_event_with_price,alpha_candidate,,market_wide_event,market_wide_separate,market_wide_events_need_separate_evaluation,,,,,
cand_00137,2056512060377514316,2026-05-19 07:07:37 UTC+8,2026-05-18T23:07:37Z,2026-05-19 07:07:37 UTC+8,2026-05-19 07:07:37 UTC+8,2026-05-18T23:07:37Z,2026-05-19 07:07:37 UTC+8,Asia/Shanghai,source_rule:webhook,Ostium与纳斯达克达成合作，推出股票永续合约,币界网消息，链上永续合约平台Ostium宣布与美国交易所运营商纳斯达克达成合作，成为首个基于纳斯达克数据提供股票永续合约产品的链上交易平台。Ostium由哈佛校友创立，累计融资2780万美元，投资方包括General Catalyst、Jump Crypto、Susquehanna与Alliance DAO等。,webhook,,,macro_usd,macro,US Dollar|Nasdaq,regulation_macro,macro,market_wide,human_review,medium,61.75,65,75.0,80,75,1,0,,,,T2,market_wide_or_policy_event,macro_policy,,market_wide_event,market_wide_separate,market_wide_events_need_separate_evaluation,,,,,
cand_00149,2056508154821886264,2026-05-19 06:52:06 UTC+8,2026-05-18T22:52:06Z,2026-05-19 06:52:06 UTC+8,2026-05-19 06:52:06 UTC+8,2026-05-18T22:52:06Z,2026-05-19 06:52:06 UTC+8,Asia/Shanghai,source_rule:webhook,美国SEC最快本周推出代币化股票创新豁免框架,币界网消息，据彭博社报道，美国证券交易委员会（SEC）最快可能于本周推出针对代币化股票的“创新豁免”框架，允许市场交易与上市公司股价挂钩的股票代币。报道称，SEC倾向于允许第三方在未经上市公司授权的情况下发行相关代币，并在去中心化金融（DeFi）平台上交易但若相关代币未向持有人提供股东投票权、分红等权益，相关平台可能会失去上线该类代币的资格。,webhook,,,org_sec,regulator,SEC|RWA|DeFi,regulation_macro,regulation,unknown,human_review,medium,61.75,65,75.0,80,75,1,0,,,,T2,market_wide_or_policy_event,macro_policy,,missing_asset,,missing_asset_no_benchmark,,,,,
cand_00188,2056498324082209215,2026-05-19 06:13:03 UTC+8,2026-05-18T22:13:03Z,2026-05-19 06:13:03 UTC+8,2026-05-19 06:13:03 UTC+8,2026-05-18T22:13:03Z,2026-05-19 06:13:03 UTC+8,Asia/Shanghai,source_rule:webhook,"P2P stablecoin transfers on @0xPolygon up 66.7% from Jan to April 🔥

every month bigger than the last. HIGHER! https://t","P2P stablecoin transfers on @0xPolygon up 66.7% from Jan to April 🔥

every month bigger than the last. HIGHER! https://t.co/h0PAy0oM7E",webhook,,,entity_stablecoin,sector,Stablecoin,stablecoin_flow,stablecoin,unknown,human_review,medium,61.75,70,75.0,80,60,1,0,,,,T3,default_research_only,research_only,,"missing_asset,unknown_event_type",,missing_asset_no_benchmark,,,,,
cand_00314,2056462396818952328,2026-05-19 03:50:17 UTC+8,2026-05-18T19:50:17Z,2026-05-19 03:50:17 UTC+8,2026-05-19 03:50:17 UTC+8,2026-05-18T19:50:17Z,2026-05-19 03:50:17 UTC+8,Asia/Shanghai,source_rule:webhook,消费者对企业的稳定币交易量同比增长128%,币界网消息，据Cointelegraph报道，2025年消费者对企业的稳定币交易量同比激增128%，达到2.846亿笔，成为增长最快的稳定币支付类别。,webhook,,,entity_stablecoin,sector,Stablecoin,stablecoin_flow,stablecoin,unknown,human_review,medium,61.75,70,75.0,80,60,1,0,,,,T3,default_research_only,research_only,,"missing_asset,unknown_event_type",,missing_asset_no_benchmark,,,,,
cand_00318,2056460886089605526,2026-05-19 03:44:17 UTC+8,2026-05-18T19:44:17Z,2026-05-19 03:44:17 UTC+8,2026-05-19 03:44:17 UTC+8,2026-05-18T19:44:17Z,2026-05-19 03:44:17 UTC+8,Asia/Shanghai,source_rule:webhook,Zerohash Europe获得荷兰央行电子货币机构牌照,币界网消息，据The Block报道，加密基础设施服务商Zerohash Europe已获得荷兰中央银行（DNB）颁发的电子货币机构（EMI）牌照，成为首家同时持有欧盟MiCA加密资产监管牌照与EMI牌照的机构。根据欧洲银行管理局（EBA）此前发布的监管指引，涉及稳定币支付流的相关业务需额外取得EMI许可。获得双重牌照后，Zerohash可在欧洲经济区（EEA）范围内同时。,webhook,,,org_zerohash,org,Stablecoin|Zerohash,regulation_macro,license,unknown,human_review,medium,61.75,65,75.0,80,75,1,0,,,,T2,market_wide_or_policy_event,macro_policy,,missing_asset,,missing_asset_no_benchmark,,,,,
cand_00375,news:1023:cefcf6894139222d,2026-05-19 02:30:00 UTC+8,2026-05-18T18:30:00Z,2026-05-19 02:30:00 UTC+8,2026-05-19 02:30:00 UTC+8,2026-05-18T18:30:00Z,2026-05-19 02:30:00 UTC+8,UTC,source_rule:news:cryptonews,Standard Chartered: $4T tokenized by 2028,"Standard Chartered projects $4 trillion in tokenized assets onchain by 2028, with mature DeFi protocols as the main beneficiaries.

Standard Chartered projects that $4 trillion in tokenized assets will sit onchain by the end of 2028, evenly split between stablecoins and real-world assets. The forecast positions established DeFi protocols as the main winners.

Geoffrey Kendrick, the bank’s global head of digital assets research, said DeFi’s composability allows the same asset to generate yield, serve as collateral, and trade for liquidity without traditional intermediaries.

Kendrick cited BlackRock’s BUIDL fund as proof of concept. The $2.85 billion tokenized Treasury fund earns Treasury yield, converts to sBUIDL for DeFi compatibility, and serves as core reserve collateral for Ethena’s USDtb and Ondo’s OUSG.

Aave, the largest DeFi lending protocol, processed daily stablecoin lending volumes between $1.5 billion and $2 billion at its peak. Coinbase’s lending product with Morpho has reached $1.75 billion in loans.

Kendrick views passage of the CLARITY Act as the most significant near-term catalyst for accelerating the shift from traditional rails to DeFi. The bill cleared Senate Banking 15-9 on May 14 and now heads to a full floor vote.

The projection consolidates two forecasts Kendrick has maintained separately: a $2 trillion stablecoin target and a $2 trillion RWA market, both by end-2028. The bank reaffirmed the RWA call in April despite recent DeFi exploits.

There are currently roughly 1,000 times more assets offchain than onchain, according to the note. Kendrick believes tokenizing institutional-grade assets is the most likely source of growth, with protocols that scale safely positioned to benefit most.

“TradFi operators moving assets onchain will favor established players with strong risk metrics,” Kendrick wrote. Aave, Compound, and Morpho are positioned to lead, with Ethereum remaining the dominant settlement layer.",news:cryptonews,https://crypto.news/standard-chartered-4t-tokenized-by-2028/,ONDO,asset_ondo,asset,Ondo|BlackRock|Coinbase|Stablecoin|RWA|DeFi|Aave|Morpho,project_business,rwa_tokenization,single_asset,human_review,medium,61.75,65,85.0,80,50,1,0,,,,T3,indirect_or_research_only,research_only,"multiple_assets_detected,candidate_asset_mismatch",market_wide_event,BTC_ETH_BLEND,token_event_uses_blended_btc_eth,,,,,
cand_00402,news:1023:1d56eb38585cf2f6,2026-05-19 02:00:00 UTC+8,2026-05-18T18:00:00Z,2026-05-19 02:00:00 UTC+8,2026-05-19 02:00:00 UTC+8,2026-05-18T18:00:00Z,2026-05-19 02:00:00 UTC+8,UTC,source_rule:news:cryptonews,NYDIG warns US crypto market-structure bill could 'fail' if August window is missed,"NYDIG says a rare bipartisan window to pass a comprehensive US crypto market‑structure bill could slam shut if Congress fails to move it before the August recess.

Digital asset investment firm NYDIG has warned that the leading US crypto market-structure bill may effectively “fail” if it does not make substantial progress in Congress before lawmakers leave Washington for the August recess, according to FinanceFeeds. The firm argues that the fragile bipartisan consensus around a broad crypto regulatory framework amounts to a “brief window” that could slam shut once Congress returns to a calendar dominated by midterm elections, budget fights and partisan priorities.

NYDIG’s assessment is blunt: if the bill does not advance “in the coming months,” the probability of passage “may significantly decrease” as legislative attention fragments and the political cost of tackling crypto grows. In that scenario, the US risks replaying the past several years of gridlock, with high-profile enforcement actions filling the vacuum left by the absence of a clear statutory market-structure regime.

At stake is one of the most ambitious attempts yet to build a comprehensive federal framework for digital assets in the US. The draft bill is designed to clarify how tokens are classified, draw a bright line between securities overseen by the SEC and commodities under the CFTC, and create unified operational standards for exchanges, brokers and other crypto businesses.

According to the FinanceFeeds report, the proposed market-structure legislation would, for the first time, codify which digital assets fall under securities law and which are treated as commodities, addressing a long-running turf war between the SEC and CFTC. It would also establish common rules for trading venues and service providers, aiming to replace today’s patchwork of guidance, enforcement actions and state-by-state licensing with a single, more predictable regime.

But NYDIG notes that key issues remain unresolved, including stablecoin oversight, how to regulate DeFi protocols , the contours of consumer protection and how to handle conflicts of political interest. Those disagreements have slowed negotiations and raised doubts about whether lawmakers can lock in compromises before the August deadline.

The firm’s warning comes as global competition intensifies. NYDIG points out that extended US uncertainty is already driving capital, talent and innovation toward jurisdictions with clearer rules, citing the UAE , Singapore and the EU’s MiCA framework as examples of regions that are actively benefiting from America’s drift.

If Congress misses this legislative window, industry participants fear the US could again default to rulemaking by enforcement, with no durable settlement on market structure for years. That would leave exchanges, issuers and developers operating under legal ambiguity just as other financial centers lock in their own digital-asset regimes and pitch themselves as safer homes for long-term investment.",news:cryptonews,https://crypto.news/nydig-warns-us-crypto-market-structure-bill-could-fail-if-august-window-is-missed/,,org_nydig,org,SEC|CFTC|NYDIG,regulation_macro,regulation,market_wide,human_review,medium,61.75,65,75.0,80,75,1,0,,,,T2,market_wide_or_policy_event,macro_policy,,market_wide_event,market_wide_separate,market_wide_events_need_separate_evaluation,,,,,
cand_00479,2056418109637206185,2026-05-19 00:54:18 UTC+8,2026-05-18T16:54:18Z,2026-05-19 00:54:18 UTC+8,2026-05-19 00:54:18 UTC+8,2026-05-18T16:54:18Z,2026-05-19 00:54:18 UTC+8,Asia/Shanghai,source_rule:webhook,Tempo集成Morpho借贷协议，扩展稳定币支付功能,币界网消息，据Coindesk报道，由Stripe与Paradigm支持、专注于稳定币支付的区块链项目Tempo已集成DeFi借贷协议Morpho，将后者约75亿美元规模的借贷市场引入其网络。此次合作将允许在Tempo上构建的金融科技公司与企业直接在链上进行稳定币借贷及闲置资产收益管理，扩展其原有支付、外汇及结算功能。Morpho在Tempo上的借贷市场将由Gauntlet与Sentora提供风险管理支持，并采用Redstone预言机提供定价数据。,webhook,,,project_morpho,project,US Dollar|Stablecoin|DeFi|Morpho|Tempo,stablecoin_flow,stablecoin,market_wide,human_review,medium,61.75,70,75.0,80,60,1,0,,,,T2,market_wide_or_policy_event,macro_policy,,market_wide_event,market_wide_separate,market_wide_events_need_separate_evaluation,,,,,
cand_00118,news:3001:f59d2beb91fbf4bc,2026-05-19 07:48:43 UTC+8,2026-05-18T23:48:43Z,2026-05-19 07:48:43 UTC+8,2026-05-19 07:48:43 UTC+8,2026-05-18T23:48:43Z,2026-05-19 07:48:43 UTC+8,Asia/Shanghai,source_rule:tg:,【麻吉黄立成】ETH 多单 滚仓 啦!,"🚀 Hyperliquid 持仓异动 | 主力巨鲸大单提醒 🚀
📅 时间: 2026/5/19 07:48:42
🐳 【麻吉黄立成】ETH 多单 滚仓 啦!
💰 ETH多单增持 650.00 枚, 约合1,452,880.00美元
▫️ 持仓规模: 8,307,780.00美元
▫️ 均价: 2,121.61美元 → 2,120.07美元
▫️ 当前盈亏: +39,492.61美元 (+11.88%)
▫️ 当前币价: 2,130.20美元
▫️ 清算价: 2,075.83美元
📌 地址: 0x020cA66C30beC2c4Fe3861a94E4DB4A498A35872
🔥 注: 该交易员曾因蓝筹NFT获利，今年活跃后自10月起连遭巨额回撤，资金从过亿缩水至数十万美元。 🔥
Hyperliquid 官网查看:https://app.hyperliquid.xyz/",tg:HyperInsight,https://t.me/HyperInsight/88749,ETH,asset_eth,asset,Ethereum|Hyperliquid|US Dollar|Whale|Wallet|Machi Big Brother,whale_position,whale_wallet_position,market_wide,human_review,medium,61.25,75,65.0,80,65,1,0,,,,T1,direct_asset_event_with_price,alpha_candidate,multiple_assets_detected,market_wide_event,market_wide_separate,market_wide_events_need_separate_evaluation,,,,,
cand_00212,2056491266368532623,2026-05-19 05:45:00 UTC+8,2026-05-18T21:45:00Z,2026-05-19 05:45:00 UTC+8,2026-05-19 05:45:00 UTC+8,2026-05-18T21:45:00Z,2026-05-19 05:45:00 UTC+8,Asia/Shanghai,source_rule:webhook,"This is absolutely insane.

9 connected Polymarket accounts just netted +$2.4 million betting on the Iran war.

The win","This is absolutely insane.

9 connected Polymarket accounts just netted +$2.4 million betting on the Iran war.

The win rate? 98% across 80+ bets.

These accounts correctly called the exact dates of:

- The first US strikes
- The removal of Iran's supreme leader
- The ceasefire announcement

Nicolas Vaiman, whose team discovered the pattern, put it simply: ""Luck alone cannot explain those numbers.""

Last month, a US Army soldier was indicted for allegedly using classified intel to net more than $400,000 in profit on Polymarket.

Meanwhile, over $1 BILLION has been staked on military outcomes on prediction markets in 2026 alone.

Prediction markets haven't just gamified geopolitics. They've officially created an entirely new category of insider trading.",webhook,,,project_polymarket,project,Interest Rate|Polymarket|Polymarket,regulation_macro,macro,market_wide,human_review,medium,60.25,65,75.0,80,60,1,0,,,,T2,market_wide_or_policy_event,macro_policy,,market_wide_event,market_wide_separate,market_wide_events_need_separate_evaluation,,,,,
cand_00274,2056472464973058379,2026-05-19 04:30:17 UTC+8,2026-05-18T20:30:17Z,2026-05-19 04:30:17 UTC+8,2026-05-19 04:30:17 UTC+8,2026-05-18T20:30:17Z,2026-05-19 04:30:17 UTC+8,Asia/Shanghai,source_rule:webhook,币安链推出BNBAgent SDK，支持AI代理使用链上身份,币界网消息，据Cointelegraph报道，币安链已在主网上推出BNBAgent SDK，允许AI代理使用链上身份、自动支付和持久记忆功能。,webhook,,,exchange_binance,exchange,Binance|AI,network_upgrade,upgrade_or_fork,unknown,human_review,medium,60.25,65,75.0,80,60,1,0,,,,T3,default_research_only,research_only,,missing_asset,,missing_asset_no_benchmark,,,,,
